,ORGANIZATION_ID,SERVICE_ID,LOCATION_ID,ADDRESS_ID,SERVICE_LOCATION_ID,AGENCY_ID,CONTRACT_ID,VERIFY_ID,FILE_SOURCE,AGENCY_NAME,AGES_SERVED,CONTRACT_NUMBER,CONTRACT_AMOUNT,CONTRACT_START,CONTRACT_END,FISCAL_YEAR,PROVIDER_NAME,EIN,PROGRAM_NAME,SOURCE_AGENCY_ID,bbl,bin,cd,council,latitude,longitude,nta,tract,SITE_CATCHMENT,SITE_ADDRESS_1,SITE_ADDRESS_2,SITE_BORO,SITE_BUDGET,SITE_CITY,SITE_NAME,SITE_PHONE,ALTERNATE_SITE_PHONE,SITE_STATE,SITE_COUNTRY,SITE_URL,SITE_ZIP,VERIFICATION_DATE,active,STATUS,NOTES,SITE_INTERSECTION_STREET_1,SITE_INTERSECTION_STREET_2,STREET_NUMBER,STREET_NAME,SUPPRESS_ADDRESS,SCHEDULE,GRADES_SERVED,POPULATION_SERVED
4541,189,636,2206,2318,2436,260,2481,4658,DYCD,DYCD,"10,11,12,13",CT126020151402615,2172000.0,2014-07-01,2018-06-30,FY2018,WOMEN'S HOUSING AND ECONOMIC DEVELOPMENT CORPORATION,11-3099604,AFTERSCHOOL PROGRAMS,142092,2025270058,2117349,204,16,40.8382235583,-73.9278909482,BX26,193,,200 WEST 167 STREET,,Bronx,,BRONX,The Highbridge Green School,7189353463.0,,NY,US,http://www.whedco.org,10452,2017-12-19,1,,,,,200,WEST 167 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
4542,189,636,2207,2319,2437,260,2482,4659,DYCD,DYCD,,CT126020171405149,77400.0,2016-07-01,2019-06-30,FY2018,WOMEN'S HOUSING AND ECONOMIC DEVELOPMENT CORPORATION,11-3099604,AFTERSCHOOL PROGRAMS,210036,2024800001,2101464,204,16,40.8367247385,-73.9192915742,BX63,197,,50 EAST 168 STREET,,Bronx,,BRONX,WHEDCO/Urban Horizon,7188391100.0,,NY,US,http://www.whedco.org,10452,2017-12-19,1,,,,,50,EAST 168 STREET,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",,
4543,189,636,2208,2320,2438,260,2483,4660,DYCD,DYCD,"10,11,12,13",CT126020151402616,1932000.0,2014-07-01,2018-06-30,FY2018,WOMEN'S HOUSING AND ECONOMIC DEVELOPMENT CORPORATION,11-3099604,AFTERSCHOOL PROGRAMS,142093,2023590100,2115801,201,17,40.8165318232,-73.9117473128,BX34,71,,639-55 STREET ANNS AVENUE,,Bronx,,BRONX,South Bronx Early College Academy Charter School,9292917700.0,,NY,US,http://www.whedco.org,10455,2017-12-19,1,,,,,639-55,STREET ANNS AVENUE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
4544,189,637,2209,2321,2439,260,2484,4661,DYCD,DYCD,"18,19,20,21,22,23,24,24+",CT126020160001131,255000.0,2015-07-01,2018-06-30,FY2018,WOMEN'S HOUSING AND ECONOMIC DEVELOPMENT CORPORATION,11-3099604,FAMILY SUPPORT,810412,2024800001,2101464,204,16,40.8367247385,-73.9192915742,BX63,197,,50 EAST 168 STREET,,Bronx,,BRONX,WHEDco Urban Horizons,7188391133.0,,NY,US,http://www.whedco.org,10452,2017-12-19,1,,,,,50,EAST 168 STREET,0,"Monday:  9:00 AM -   5:00 PM,Tuesday:  9:00 AM -   5:00 PM,Wednesday:  9:00 AM -   5:00 PM,Thursday:  9:00 AM -   5:00 PM,Friday:  9:00 AM -   5:00 PM",,"Student, Non-Student, Senior Citizen"
4545,189,637,2209,2321,2439,260,2484,4661,DYCD,DYCD,"18,19,20,21,22,23,24,24+",CT126020160001131,255000.0,2015-07-01,2018-06-30,FY2018,WOMEN'S HOUSING AND ECONOMIC DEVELOPMENT CORPORATION,11-3099604,FAMILY SUPPORT,810412,2024800001,2101464,204,16,40.8367247385,-73.9192915742,BX63,197,,50 EAST 168 STREET,,Bronx,,BRONX,WHEDco Urban Horizons,7188391133.0,,NY,US,http://www.whedco.org,10452,2017-12-19,1,,,,,50,EAST 168 STREET,0,"Monday:  9:00 AM -   5:00 PM,Tuesday:  9:00 AM -   5:00 PM,Wednesday:  9:00 AM -   5:00 PM,Thursday:  9:00 AM -   5:00 PM,Friday:  9:00 AM -   5:00 PM",,"Student, Non-Student, Senior Citizen"
4546,190,639,2212,2324,2442,260,2485,4662,DYCD,DYCD,"14,15,16,17,18,19,20,21",CT126020171404561,859908.0,2016-07-01,2019-06-30,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,AFTERSCHOOL PROGRAMS,99229,2026800019,2005038,203,17,40.8272637315,-73.898475691,BX33,131,,1221 PROSPECT AVENUE,,Bronx,,BRONX,Davidson Community Center,7185316600.0,,NY,US,http://www.sobro.org,10459,2017-12-19,1,,,,,1221,PROSPECT AVENUE,0,,,"Student,Non-Student"
4547,190,639,2213,2325,2443,260,2486,4663,DYCD,DYCD,"10,11,12,13",CT126020151402497,1080000.0,2014-07-01,2018-06-30,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,AFTERSCHOOL PROGRAMS,142171,2030210038,2094603,206,17,40.8395646364,-73.8803579033,BX75,60,,1970 WEST FARMS ROAD,,Bronx,,BRONX,Emolior Academy,3479280648.0,,NY,US,http://www.sobro.org,10460,2017-12-19,1,,,,,1970,WEST FARMS ROAD,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
4548,190,639,2214,2326,2444,260,2487,4664,DYCD,DYCD,"10,11,12,13",CT126020161415601,648000.0,2015-09-01,2018-08-31,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,AFTERSCHOOL PROGRAMS,134114A,2030620043,2099356,206,15,40.8498965002,-73.8922891283,BX17,37504,,2100 LAFONTAINE AVENUE,,Bronx,,BRONX,PS 3 RAUL JULIA MICRO SOCIETY (X003),7182923113.0,,NY,US,http://www.sobro.org,10457,2017-12-19,1,,,,,2100,LAFONTAINE AVENUE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
4549,190,639,2215,2327,2445,260,2488,4665,DYCD,DYCD,"6,7,8,9,10",CT126020161403654,1260000.0,2015-07-01,2018-06-30,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,AFTERSCHOOL PROGRAMS,126065,2022830088,2101568,201,8,40.8086947214,-73.9218867148,BX39,39,,423 EAST 138 STREET,,Bronx,,BRONX,New York City Montessori Charter School,7185316600.0,,NY,US,http://www.sobro.org,10454,2017-12-19,1,,,,,423,EAST 138 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
4550,190,639,2216,2328,2446,260,2489,4666,DYCD,DYCD,"10,11,12,13",CT126020151402503,1080000.0,2014-07-01,2018-06-30,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,AFTERSCHOOL PROGRAMS,142076,2034780018,2020580,209,18,40.8148323106,-73.8565803613,BX09,4,,456 WHITE PLAINS ROAD,,Bronx,,BRONX,Archimedes Academy for Math Science and Technology Applications,3477257509.0,,NY,US,http://www.sobro.org,10473,2017-12-19,1,,,,,456,WHITE PLAINS ROAD,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
4551,190,639,2217,2329,2447,260,2490,4667,DYCD,DYCD,,CT126020171407101,228450.0,2016-07-01,2019-06-30,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,AFTERSCHOOL PROGRAMS,151016,2046330040,2057045,212,12,40.8759525927,-73.8619701572,BX44,372,,800 EAST GUN HILL ROAD,,Bronx,,BRONX,High School of Computers and Technology,7185316600.0,,NY,US,http://www.sobro.org,10467,2017-12-19,1,,,,,800,EAST GUN HILL ROAD,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",,
4552,190,640,2218,2330,2448,260,2491,4668,DYCD,DYCD,"14,15,16,17,18,19,20,21",CT126020161424871,113825.0,2016-04-01,2019-03-31,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,JOBS & INTERNSHIPS,90910A,2022940002,2097027,201,17,40.815958866,-73.9163543131,BX34,71,,555 BERGEN AVENUE,,Bronx,,BRONX,South Bronx Overall Economic Development Corp.,7185316600.0,,NY,US,http://www.sobro.org,10455,2017-12-19,1,,,,,555,BERGEN AVENUE,0,,,"Student, Non-Student"
4553,190,640,2218,2330,2448,260,2492,4669,DYCD,DYCD,"16,17,18,19,20,21,22,23,24",CT126020161425985,259810.0,2016-04-01,2019-03-31,FY2018,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,13-2736022,JOBS & INTERNSHIPS,90911A,2022940002,2097027,201,17,40.815958866,-73.9163543131,BX34,71,,555 BERGEN AVENUE,,Bronx,,BRONX,South Bronx Overall Economic Development Corp.,7185316600.0,,NY,US,http://www.sobro.org,10455,2017-12-19,1,,,,,555,BERGEN AVENUE,0,,,"Student, Non-Student"
4554,191,641,2219,2331,2449,260,2493,4670,DYCD,DYCD,"10,11,12,13",CT126020171417020,568576.0,2016-07-01,2018-06-30,FY2018,KIPP NEW YORK INC,20-3971209,AFTERSCHOOL PROGRAMS,142143,3013700029,3036405,308,36,40.6727124778,-73.9369237211,BK61,343,,1224 PARK PLACE,,Brooklyn,,BROOKLYN,KIPP ALWAYS MENTALLY PREPARED CHARTER SCHOOL (K357),2129912610.0,,NY,US,http://www.kippnyc.org,11213,2017-12-19,1,,,,,1224,PARK PLACE,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",Middle School,Student
4555,191,641,2220,2332,2450,260,2494,4671,DYCD,DYCD,"10,11,12,13",CT126020151403905,1092000.0,2014-07-01,2018-06-30,FY2018,KIPP NEW YORK INC,20-3971209,AFTERSCHOOL PROGRAMS,142053,1021120058,1076741,112,10,40.8393043572,-73.9361586196,MN36,249,,21 JUMEL PLACE,,Manhattan,,NEW YORK,KIPP Washington Heights Middle School,2129912620.0,,NY,US,http://www.kippnyc.org,10032,2017-12-19,1,,,,,21,JUMEL PLACE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
4556,191,641,2221,2333,2451,260,2495,4672,DYCD,DYCD,"10,11,12,13",CT126020171418273,550234.0,2016-07-01,2018-06-30,FY2018,KIPP NEW YORK INC,20-3971209,AFTERSCHOOL PROGRAMS,142054,1019640012,1059526,109,7,40.8105105804,-73.9559968646,MN09,20901,,433 WEST 123 STREET,,Manhattan,,NEW YORK,KIPP STARR COLLEGE PREPARATORY (M726),2129912610.0,,NY,US,http://www.kippnyc.org,10027,2017-12-19,1,,,,,433,WEST 123 STREET,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",Middle School,Student
4557,191,641,2222,2334,2452,260,2496,4673,DYCD,DYCD,"10,11,12,13",CT126020171417898,559304.0,2016-07-01,2018-06-30,FY2018,KIPP NEW YORK INC,20-3971209,AFTERSCHOOL PROGRAMS,142052,1020010005,1059942,109,7,40.8194809317,-73.9576095246,MN06,22302,,625 WEST 133 STREET,,Manhattan,,NEW YORK,KIPP INFINITY CHARTER SCHOOL (M336),2129912610.0,,NY,US,http://www.kippnyc.org,10027,2017-12-19,1,,,,,625,WEST 133 STREET,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",Middle School,Student
4558,192,642,2223,2335,2453,260,2497,4674,DYCD,DYCD,"10,11,12,13",CT126020151403276,3624000.0,2014-07-01,2018-06-30,FY2018,ASCEND LEARNING INC,33-1200239,AFTERSCHOOL PROGRAMS,142101,3035310001,3081158,316,41,40.6640654318,-73.9218830673,BK81,900,,123 EAST 98 STREET,,Brooklyn,,BROOKLYN,Brooklyn Ascend Charter School,3474647600.0,,NY,US,http://www.ascendlearning.org,11212,2017-12-19,1,,,,,123,EAST 98 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
4559,193,643,2224,2336,2454,260,2498,4675,DYCD,DYCD,"6,7,8,9,10",CT126020161409826,978880.0,2015-09-01,2018-06-30,FY2018,HARLEM DOWLING - WEST SIDE CENTER FOR CHILDREN AND FAMILY SERVICES,13-3030378,AFTERSCHOOL PROGRAMS,126192,1018500002,1055890,109,7,40.810269602,-73.9574817316,MN09,19701,,123 MORNINGSIDE DRIVE,,Manhattan,,NEW YORK,MARGARET DOUGLS SCHOOL (P.S. 36),6464091578.0,,NY,US,,10027,2017-12-19,1,,,,,123,MORNINGSIDE DRIVE,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",Elementary School,Student
4560,194,645,2228,2340,2458,260,2499,4676,DYCD,DYCD,"6,7,8,9,10",CT126020160001705,813300.0,2015-09-01,2018-08-31,FY2018,NORTH BROOKLYN DEVELOPMENT CORPORATION,11-2555446,AFTERSCHOOL PROGRAMS,125205A,3026880042,3067144,301,33,40.723896984,-73.9423121499,BK76,591,,124 MONITOR STREET,,Brooklyn,,BROOKLYN,Public School 110 - Monitor Elementary School,7183899044.0,,NY,US,http://www.northbrooklyn.org,11222,2017-12-19,1,,,,,124,MONITOR STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
4561,195,646,2229,2341,2459,260,2500,4677,DYCD,DYCD,,,,2017-09-01,2020-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,AFTERSCHOOL PROGRAMS,99307,3034160001,3079027,304,37,40.6883866578,-73.9102762685,BK78,413,,125 COVERT STREET,,Brooklyn,,BROOKLYN,Intermediate School 296 - Halsey School,7188210254.0,,NY,US,http://www.rbscc.org,11207,2017-12-19,1,,,,,125,COVERT STREET,0,,,
4562,195,646,2230,2342,2460,260,2501,4678,DYCD,DYCD,,CT126020171404172,123840.0,2016-07-01,2019-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,AFTERSCHOOL PROGRAMS,210021,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7188210254.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,
4563,195,646,2230,2342,2461,260,2502,4679,DYCD,DYCD,"14,15,16,17,18,19,20,21",CT126020160001763,236469.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,AFTERSCHOOL PROGRAMS,820411,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,"Student, Non-Student"
4564,195,646,2230,2342,2461,260,2502,4679,DYCD,DYCD,"14,15,16,17,18,19,20,21",CT126020160001763,236469.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,AFTERSCHOOL PROGRAMS,820411,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,"Student, Non-Student"
4565,195,646,2230,2342,2461,260,2503,4680,DYCD,DYCD,"6,7,8,9,10",CT126020161402664,462000.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,AFTERSCHOOL PROGRAMS,126153,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",Elementary School,Student
4566,195,646,2230,2342,2461,260,2504,4681,DYCD,DYCD,"10,11,12,13",CT126020151419726,420000.0,2015-02-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,AFTERSCHOOL PROGRAMS,143135,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",Middle School,Student
4567,195,647,2230,2342,2462,260,2505,4682,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020160001764,190836.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,820410,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,"Student, Non-Student"
4568,195,647,2230,2342,2462,260,2505,4682,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020160001764,190836.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,820410,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,"Student, Non-Student"
4569,195,647,2230,2342,2462,260,2505,4682,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020160001764,190836.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,820410,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,"Student, Non-Student"
4570,195,647,2230,2342,2462,260,2506,4683,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020160001759,270000.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,840503,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,"Student, Non-Student"
4571,195,647,2230,2342,2462,260,2506,4683,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020160001759,270000.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,840503,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",,"Student, Non-Student"
4572,195,647,2234,2346,2467,260,2506,4684,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020160001759,270000.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,840503,3033650098,3076908,304,37,40.6969699549,-73.9107912357,BK77,435,,400 IRVING AVENUE,,Brooklyn,,BROOKLYN,Bushwick Educational Campus,7183819653.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,400,IRVING AVENUE,0,"Tuesday:  6:00 PM -   9:00 PM,Wednesday:  6:00 PM -   9:00 PM,Thursday:  6:00 PM -   9:00 PM",,"Student, Non-Student"
4573,195,648,2230,2342,2463,260,2507,4685,DYCD,DYCD,"16,17,18,19,20,21",CT126020171406363,694680.0,2016-09-01,2020-08-31,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,JOBS & INTERNSHIPS,90340,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Youth Center,7188210254.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,"Monday:  8:00 AM -   9:00 PM,Tuesday:  8:00 AM -   9:00 PM,Wednesday:  8:00 AM -   9:00 PM,Thursday:  8:00 AM -   9:00 PM,Friday:  8:00 AM -   6:00 PM",High School,Student
4574,195,646,2231,2343,2464,260,2508,4686,DYCD,DYCD,"6,7,8,9,10",CT126020160002199,1440000.0,2015-09-01,2018-08-31,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,AFTERSCHOOL PROGRAMS,124223A,3032890027,3075109,304,37,40.7007737037,-73.9174798016,BK77,431,,220 IRVING AVENUE,,Brooklyn,,BROOKLYN,Public School 86 - Irvington Elementary School,7185734081.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,220,IRVING AVENUE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
4575,195,647,2232,2344,2465,260,2509,4687,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020180000662,261513.0,2017-07-01,2020-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,766581A,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Senior Citizens Council,7188210254.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,,,"Student, Non-Student"
4576,195,647,2233,2345,2466,260,2510,4688,DYCD,DYCD,"16,17,18,19,20,21,22,23,24,24+",CT126020180000573,306021.0,2017-07-01,2020-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,READING & WRITING,766573A,3033440016,3387654,304,37,40.6977875233,-73.9139060144,BK77,433,,1474 GATES AVENUE,,Brooklyn,,BROOKLYN,Ridgewood Bushwick Senior Citizens Council Inc.,7188210254.0,,NY,US,http://www.rbscc.org,11237,2017-12-19,1,,,,,1474,GATES AVENUE,0,,,"Student, Non-Student"
4577,195,649,2235,2347,2468,260,2511,4689,DYCD,DYCD,,CT126020160001760,157659.0,2015-07-01,2018-06-30,FY2018,RISEBORO COMMUNITY PARTNERSHIP INC,,FAMILY SUPPORT,820412,3033240019,3076116,304,37,40.6953692599,-73.9174864907,BK78,417,,195 LINDEN STREET,,Brooklyn,,BROOKLYN,Hope Gardens Multi-Service Center,7184551100.0,,NY,US,http://www.rbscc.org,11221,2017-12-19,1,,,,,195,LINDEN STREET,0,"Monday:  8:00 AM -   4:00 PM,Tuesday:  8:00 AM -   4:00 PM,Wednesday:  8:00 AM -   4:00 PM,Thursday:  8:00 AM -   4:00 PM,Friday:  8:00 AM -   4:00 PM",,Senior Citizen
