,id,title,description,street,city,state,postal_code,lat,lng,phone,fax,email,website,logo_id,path,start_time,end_time,marker_id,description_2,days,time_per_day,store_id,start_time_0,end_time_0,start_time_1,end_time_1,start_time_2,end_time_2,start_time_3,end_time_3,start_time_4,end_time_4,start_time_5,end_time_5,start_time_6,end_time_6,categories
277,684,Grace Reformed Church of Flatbush,Pauline Coppin,1800 Bedford Avenue,Brooklyn,NY,11225,40.661861,-73.957058,718-287-4343,,,,28,58ab42aa3f633_kitchen.png,,,44,Sat: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,65
278,646,Grand Central Neighborhood Social Service Corp.,Kevin Lewis,120 East 32nd Street,Manhattan,NY,10016,40.745375,-73.981352,212-883-0680 ext 301 or 302,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 8:00AM-3:00PM|-      -|Tue: 8:00AM-3:00PM|-      -|Wed: 8:00AM-3:00PM|-      -|Thu: 8:00AM-3:00PM|-      -|Fri: 8:00AM-3:00PM,,0,,,,,,,,,,,,,,,,65
279,140,"Grand Concourse SDA Church, Inc.",Beverley Williams,1275 Grand Concourse,Bronx,NY,10452,40.836174,-73.916363,718-681-2232,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 1:30PM-4:00PM,,0,,,,,,,,,,,,,,,,64
280,74,Greater Central Baptist Church,Edyth Doleman,2152-58 Fifth Avenue,Manhattan,NY,10037,40.8106319,-73.939227,212-234-3828,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
281,501,Greater Tabernacle Baptist Church,Lateisha McCleary,340 Convent Avenue,Manhattan,NY,10031,40.8241299,-73.946636,917-836-6227,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
282,219,Greater Unified Free Will Baptist Church,Herbert Alllen,66 Rogers Avenue,Brooklyn,NY,11216,40.6745549,-73.952864,917-751-3693,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 8:30AM-11:30AM,,0,,,,,,,,,,,,,,,,64
283,435,Greenpoint Reformed Church,Joan Benefiel,136 Milton Street,Brooklyn,NY,11222,40.729292,-73.955797,646-653-3831,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 4:00PM-7:00PM,,0,,,,,,,,,,,,,,,,64
284,252,H. Kelly Temple C.O.G.I.C,Jeannine Hutchinson,1805 Redfern Avenue,Far Rockaway,NY,11691,40.606064,-73.753801,917-295-8655,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 8:30AM-9:30AM,,0,252,,,,,,,,,,,,,,,64
285,360,Haber House Senior Center,Marina Davydov,3024 West 24th Street,Brooklyn,NY,11224,40.573171,-73.990667,718-372-5775,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-12:00PM|-      -|Tue: 9:00AM-12:00PM|-      -|Wed: 9:00AM-12:00PM|-      -|Thu: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
286,779,Haber House Senior Center,Marina Davydov,3024 West 24th Street,Brooklyn,NY,11224,40.573171,-73.990667,718-372-5775,,,,47,kosher_logo.png,,,44,Mon: 9:00AM-12:00PM Tue: 9:00AM-12:00PM Wed: 9:00AM-12:00PM Thu: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,67
287,238,Haitian Evangelical Clergy,Rev. Cham Salomon,1139 Bushwick Avenue,Brooklyn,NY,11221,40.689411,-73.917914,347-502-0749,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 4:00PM-6:00PM,,0,,,,,,,,,,,,,,,,64
288,384,Hannah Kosher Food Shabbat Foundation,Hannah Zarzar,2102 Avenue T,Brooklyn,NY,11229,40.601759,-73.950642,347-260-6776,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
289,780,Hannah Kosher Food Shabbat Foundation,Hannah Zarzar,2102 Avenue T,Brooklyn,NY,11229,40.601759,-73.950642,347-260-6776,,,,47,kosher_logo.png,,,44,Wed: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,67
290,46,Hanson Place SDA Community Service,Cheryl Murray,150 South Portland Avenue,Brooklyn,NY,11217,40.6848829,-73.974198,347-602-1832,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 3:00PM-5:00PM,,0,,,,,,,,,,,,,,,,64
291,75,Harlem Community Nutritional Services,Rev. Withers,132 West 125th Street,Manhattan,NY,10027,40.8084449,-73.947153,212-284-9264,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 10:00AM-2:00PM|-      -|Tue: 10:00AM-2:00PM|-      -|Wed: 10:00AM-2:00PM|-      -|Thu: 10:00AM-2:00PM|-      -|Fri: 10:00AM-2:00PM,,0,,,,,,,,,,,,,,,,64
292,352,Harlem Dowling West Side Center,Wanda Collington,2139 Adam Clayton Powell Jr Boulevard,Manhattan,NY,10027,40.8117009,-73.952859,212-749-3656 ext 370,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 12:00PM-2:00PM|-      -|Fri: 2:00PM-4:00PM,,0,,,,,,,,,,,,,,,,64
293,306,Harvest of Souls,Terry Randolph,13-15 East 125th Street,Manhattan,NY,10035,40.8062479,-73.941736,845-464-2871,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 10:00AM-12:00PM,,0,306,,,,,,,,,,,,,,,64
294,509,Health Essential Association,Lina Chen,2101 East 16th Street,Brooklyn,NY,11229,40.598846,-73.955416,917-688-5273,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
295,366,Heavenly Vision Christian Center,Raquel Sabino,2868 Jerome Avenue,Bronx,NY,10468,40.8717469,-73.892202,718-220-8124,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
296,47,Hebron SDA Church,Carline Joseph Paul,1256 Dean Street,Brooklyn,NY,11216,40.6767129,-73.947591,718-778-6454,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 9:00AM-10:30AM,,0,,,,,,,,,,,,,,,,64
297,578,Hebron SDA Church,Carline Joseph Paul,1256 Dean Street,Brooklyn,NY,11216,40.6767129,-73.947591,718-773-7463,,,,28,58ab42aa3f633_kitchen.png,,,44,Sun: 12:00PM-2:00PM,,0,,,,,,,,,,,,,,,,65
298,5,Henry Street Settlement,Cheryl Kamen,334 Madison Street,Manhattan,NY,10002,40.712339,-73.982873,212-349-2770,,,,24,58ab38bc2da61_senior_logo.png,,,44,Sun: 12:00PM-1:00PM|-      -|Mon: 11:30AM-1:00PM|-      -|Tue: 11:30AM-1:00PM|-      -|Wed: 11:30AM-1:00PM|-      -|Thu: 11:30AM-1:00PM|-      -|Fri: 11:30AM-1:00PM,,0,,,,,,,,,,,,,,,,63
299,678,Heritage Health and Housing  Inc.,Sonia Grant,1649 Amsterdam Avenue,Manhattan,NY,10031,40.8230149,-73.949181,212-794-4788,,,,28,58ab42aa3f633_kitchen.png,,,44,Sun: 8:00AM-10:00AM|-      -|Sun: 11:00AM-1:00PM|-      -|Sun: 4:00PM-5:00PM|-      -|Mon: 8:00AM-10:00AM|-      -|Mon: 10:00AM-12:00PM|-      -|Mon: 11:00AM-1:00PM|-      -|Mon: 4:00PM-5:00PM|-      -|Tue: 8:00AM-10:00AM|-      -|Tue: 11:00AM-1:00PM|-      -|Tue: 4:00PM-5:00PM|-      -|Wed: 8:00AM-10:00AM|-      -|Wed: 11:00AM-1:00PM|-      -|Wed: 4:00PM-5:00PM|-      -|Thu: 8:00AM-10:00AM|-      -|Thu: 10:00AM-12:00PM|-      -|Thu: 11:00AM-1:00PM|-      -|Thu: 3:00PM-4:00PM|-      -|Thu: 4:00PM-5:00PM|-      -|Fri: 8:00AM-10:00AM|-      -|Fri: 10:00AM-12:00PM|-      -|Fri: 11:00AM-1:00PM|-      -|Fri: 4:00PM-5:00PM|-      -|Sat: 8:00AM-10:00AM|-      -|Sat: 11:00AM-1:00PM|-      -|Sat: 4:00PM-5:00PM,,0,,,,,,,,,,,,,,,,65
300,697,Hetrick- Martin Institute,Petra Olivo,2 Astor Place,Manhattan,NY,10003,40.730038,-73.992722,212-674-2600,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 3:00PM-8:00PM|-      -|Tue: 3:00PM-8:00PM|-      -|Wed: 3:00PM-8:00PM|-      -|Thu: 3:00PM-8:00PM|-      -|Fri: 3:00PM-8:00PM,,0,,,,,,,,,,,,,,,,65
301,496,Holding Hands Ministries,Linda Obeda,6324 7th Avenue,Brooklyn,NY,11220,40.63503,-74.013808,347-779-4579,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-12:30PM,,0,,,,,,,,,,,,,,,,64
302,110,Hollis Avenue Congregational Church,Douglas Falconer,211-04 Hollis Avenue,Queens Village,NY,11429,40.709954,-73.743532,917-822-1972,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
303,544,Hollis Community Christian Church,Hyacinth Morgan,191-22 Jamaica Avenue,Hollis,NY,11423,40.712601,-73.768469,718-217-3999,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 10:00AM-12:30PM,,0,,,,,,,,,,,,,,,,64
304,143,Hollis Presbyterian Church,Estelle Allman,100-50 196th Street,Hollis,NY,11423,40.713909,-73.764195,718-776-4646,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
305,589,Holy Apostles Soup Kitchen,Michael Ottley,296 9th Avenue,Manhattan,NY,10001,40.749146,-73.999335,212-807-6799,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 10:30AM-12:30PM|-      -|Tue: 10:30AM-12:30PM|-      -|Wed: 10:30AM-12:30PM|-      -|Thu: 10:30AM-12:30PM|-      -|Fri: 10:30AM-12:30PM,,0,,,,,,,,,,,,,,,,65
306,77,Holy Cross Church Crossroads,Edward Reigadas,329 West 42nd Street,Manhattan,NY,10036,40.757837,-73.99078,347-852-0274,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:30AM-2:00PM,,0,,,,,,,,,,,,,,,,64
307,48,Holy Cross Church Food Pantry,Shirley Ray,2530 Church Avenue,Brooklyn,NY,11226,40.650593,-73.954127,718-469-5900,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 2:00PM-3:30PM|-      -|Thu: 2:00PM-3:30PM,,0,,,,,,,,,,,,,,,,64
308,610,Holy Ghost Pentecostal Church,Terry Randolph,13-15 East 125th Street,Manhattan,NY,10035,40.8062479,-73.941736,845-464-2871,,,,28,58ab42aa3f633_kitchen.png,,,44,Wed: 12:00PM-1:30PM,,0,,,,,,,,,,,,,,,,65
309,406,Holy Ghost Upper Room Filing Station Ministry Inc.,Deloris Maddicks,146-17 133rd Avenue,Jamaica,NY,11436,40.668982,-73.794454,718-529-2060,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:30AM-11:30AM,,0,,,,,,,,,,,,,,,,64
310,259,Holy Innocents,Joseph Grannum,279 East 17th Street,Brooklyn,NY,11226,40.643973,-73.962982,718-469-9500,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 8:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
311,99,Holy Name Food Pantry,Milagros Ortega,207 West 96th Street,Manhattan,NY,10025,40.7943969,-73.97112,212-932-8040 ext. 10,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 1:00PM-4:00PM,,0,99,,,,,,,,,,,,,,,64
312,18,Holy Tabernacle Church Inc.,Frances Brown,3780 Third Avenue,Bronx,NY,10456,40.836837,-73.902234,646-267-3565,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 4:30PM-5:30PM,,0,,,,,,,,,,,,,,,,64
313,570,Holy Tabernacle Church Inc.,Frances Brown,3780 Third Avenue,Bronx,NY,10456,40.836837,-73.902234,646-267-3565,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 4:00PM-5:00PM,,0,,,,,,,,,,,,,,,,65
314,224,Holy Temple Church Inc.,Pastor John Singletary,136-25 Springfield Blvd,Springfield Gardens,NY,11413,40.681403,-73.752471,917-658-6337,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
315,79,Hope City Empowerment Center,Bradley Backus,650-656 Washington Avenue,Brooklyn,NY,11238,40.678595,-73.963943,718-857-5698,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
316,675,Hope City Empowerment Center,Cynthia Peterson,650-656 Washington Avenue,Brooklyn,NY,11238,40.678595,-73.963943,718-857-5698,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 12:30PM-2:00PM|-      -|Thu: 12:30PM-2:00PM|-      -|Fri: 12:30PM-2:00PM,,0,,,,,,,,,,,,,,,,65
317,194,Hope Line,Maria Cintron,884 E 163rd St ,Bronx,NY,10459,40.818168,-73.916673,718-402-1212 ext. 102,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 11:00AM-1:00PM|-      -|Wed: 5:00PM-7:00PM|-      -|Thu: 9:30AM-11:00AM,,0,,,,,,,,,,,,,,,,64
318,49,Horeb SDA  Community Services,Marie Thelisma,520 Kingston Avenue,Brooklyn,NY,11225,40.6612319,-73.942712,347-713-4451,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 10:00AM-11:00AM,,0,49,,,,,,,,,,,,,,,64
319,423,Hour Children Communacity Outreach,Nina Strazzulla,36-49 11th Street,Long Island City,NY,11106,40.760221,-73.939319,718-482-8226,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 2:00PM-4:00PM|-      -|Tue: 10:30AM-12:30PM,,0,,,,,,,,,,,,,,,,64
320,364,House of Completion Community Development,Alice Wolfe,112-07 Guy R Brewer Blvd,Jamaica,NY,11433,40.696798,-73.791411,718-600-8686,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 3:00PM-4:00PM,,0,,,,,,,,,,,,,,,,64
321,173,"Housing and Services, Inc",Divina Veras,206-210 West 118th Street,Manhattan,NY,10026,40.8046909,-73.952006,212-864-5281 ext. 106,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
322,185,Humanity Service Inc,Saqlain Malik,92-17 101 Ave,Ozone Park,NY,11416,40.6832909,-73.849429,718-845-1901,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 6:00PM-8:00PM,,0,,,,,,,,,,,,,,,,64
323,551,ICN FLUSHING FOOD PANTRY,ANWER GURRAJ,140-32 Cherry Avenue ,Queens,NY,11355,40.754154,-73.822368,929-329-7986,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 12:00PM-2:00PM,,0,,,,,,,,,,,,,,,,64
324,454,ICNA Relief USA,Osama Siddiqui,87-91 144th Street,Jamaica,NY,11435,40.705824,-73.811993,718-658-7028,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 11:00AM-5:00PM|-      -|Thu: 11:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
325,354,Iglesia Alianza Cristiana Misionera Ebenezer,Leticia Tun,43-02 38th Street,Long Island City,NY,11101,40.744292,-73.944569,718-681-8659,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
326,431,Iglesia de Dios de la Profecia,Mirka Louis,414 Hooper Street,Brooklyn,NY,11211,40.710442,-73.951874,646-339-0148,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 11:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
327,296,Iglesia De Dios Pentecostal,Leticia Reyes,3801 Dyre Avenue,Bronx,NY,10466,40.887892,-73.831326,347-891-1347,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
328,273,Iglesia Pentecostal La Hermosa,Leticia Rivera,3161 Fulton Street,Brooklyn,NY,11208,40.6819369,-73.878275,718- 847-0492,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
329,195,Immaculate Conception Church,Paula Gillisslee,754 East Gun Hill Road,Bronx,NY,10467,40.876446,-73.864435,929-274-0905,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
330,639,Immaculate Conception Church,Paula Gilllisslee,754 East Gun Hill Road,Bronx,NY,10467,40.876446,-73.864435,929-274-0905,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 1:00PM-2:00PM|-      -|Tue: 1:00PM-2:00PM|-      -|Wed: 1:00PM-2:00PM|-      -|Thu: 1:00PM-2:00PM|-      -|Fri: 1:00PM-2:00PM,,0,,,,,,,,,,,,,,,,65
331,405,"In The Beginning Outreach, Inc.",Darlene Joiner,189-13 Liberty Ave,St. Albans,NY,11412,40.7048289,-73.772886,516-303-5202,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 1:00PM-3:00PM,,0,405,,,,,,,,,,,,,,,64
332,363,Infinity Bible Church,Sarai Rodriguez,1326 Morrison Avenue,Bronx,NY,10472,40.832405,-73.875254,910-382-9752,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
333,494,Inspirational Gospel Assembly,Joseph Kuffour,1211 Brook Avenue,Bronx,NY,10456,40.8307679,-73.909558,718-640-7800,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
334,728,Interfaith Medical Center,,528 Prospect Place,Brooklyn,NY,11238,40.6753732,-73.9589987,718 613 6835,,,,46,snap_logo.png,,,44,Mon: 9:00AM-4:30PM,,0,,,,,,,,,,,,,,,,66
335,341,International Pentecostal,Muriel Keel,9202-14 Church Avenue,Brooklyn,NY,11236,40.653809,-73.91836,516-817-7922,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-2:00PM,,0,,,,,,,,,,,,,,,,64
336,188,International Pentecostal Church,Nancy Suarez,619 W 179th Street,Manhattan,NY,10033,40.848326,-73.935308,718-216-2063,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
337,438,Iris House West Side Food Pantry,Jon Diamond,2348 Adam Clayton Powell Jr Boulevard,Manhattan,NY,10030,40.818271,-73.942708,646-548-0100 ext 202,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 2:00PM-4:00PM,,0,,,,,,,,,,,,,,,,64
338,640,Iris House Westside Soup Kitchen,Jon Diamond,2348 Adam Clayton Powell Jr Boulevard,Manhattan,NY,10030,40.818271,-73.942708,646-548-0100 ext 202,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 12:00PM-1:30PM|-      -|Wed: 12:00PM-1:30PM|-      -|Thu: 12:00PM-1:30PM|-      -|Fri: 12:00PM-1:30PM,,0,,,,,,,,,,,,,,,,65
339,308,Isaiah's Temple of Mt. Hope,Dr. Voni Johyn,862 Glenmore Avenue,Brooklyn,NY,11208,40.6757709,-73.878224,917-929-2375,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 2:00PM-4:00PM|-      -|Thu: 2:00PM-4:00PM,,0,308,,,,,,,,,,,,,,,64
340,656,Isaiah's Temple of Mt. Hope,Dr. Voni Johyn,862 Glenmore Avenue,Brooklyn,NY,11208,40.6757709,-73.878224,917-929-2375,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 2:00PM-4:00PM|-      -|Thu: 2:00PM-4:00PM,,0,,,,,,,,,,,,,,,,65
341,213,Islamic Society of Bay Ridge,Mohamed Elanshar,6807 5th Avenue,Brooklyn,NY,11220,40.634047,-74.020735,718-680-0121,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 3:00PM-5:00PM|-      -|Thu: 3:00PM-5:00PM,,0,,,,,,,,,,,,,,,,64
342,248,J.U.S.T.I.C.E. Organization,Ted Wendimu,219 Beach 28th Street,Far Rockaway,NY,11691,40.5951939,-73.761172,718-772-7951,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 12:00PM-2:00PM,,0,,,,,,,,,,,,,,,,64
343,487,"J10 Community Services, Inc.",Diego Infandon,102-07 43rd Ave,Corona,NY,11368,40.7480669,-73.85981,347-945-8059,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 10:00PM-11:00AM,,0,,,,,,,,,,,,,,,,64
344,445,Jamaica Hispanic SDA Church,Maritza Villacis,88-28 161 Street,Jamaica,NY,11432,40.712487,-73.803797,718-736-5291,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sun: 9:00AM-10:00AM,,0,,,,,,,,,,,,,,,,64
345,486,Jamaica Queens Wesleyan Church,Myrna Callender,134-49 228th Street,Laurelton,NY,11413,40.675327,-73.742956,347-949-3816,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 12:00PM-2:00PM,,0,,,,,,,,,,,,,,,,64
346,271,Jamaica SDA Church,Sylvia Robinson,88-28 163rd Street,Jamaica,NY,11432,40.7081599,-73.799034,347-444-3087,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sun: 9:30AM-11:30AM,,0,,,,,,,,,,,,,,,,64
347,390,Jan Hus Homeless Outreach and Advocacy Program,Tom Harper,351 East 74th Street,Manhattan,NY,10021,40.769396,-73.95563,212-288-6743 ext.19 or ext.10,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 10:00AM-12:00PM|-      -|Mon: 1:00PM-4:00PM,,0,,,,,,,,,,,,,,,,64
348,638,Jan Hus Homeless Outreach and Advocacy Program,Carol Schachter,351 East 74th Street,Manhattan,NY,10021,40.769396,-73.95563,212-288-6743 ext 19 or ext.10,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 6:00PM-7:00PM,,0,,,,,,,,,,,,,,,,65
349,10,JASA Starrett City Senior Center,Gertrude Arauz,1540 Van Siclen Avenue,Brooklyn,NY,11239,40.648009,-73.877504,718-642-1010,,,,24,58ab38bc2da61_senior_logo.png,,,44,Mon: 7:00AM-3:00PM|-      -|Tue: 7:00AM-3:00PM|-      -|Wed: 7:00AM-3:00PM|-      -|Thu: 7:00AM-3:00PM|-      -|Fri: 7:00AM-3:00PM,,0,,,,,,,,,,,,,,,,63
350,149,Jewish Comm Council of Canarsie,Olga Podlubnaya,1180 Pennsylvania Avenue,Brooklyn,NY,11239,40.651439,-73.885429,718-922-2474,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
351,764,Jewish Comm Council of Canarsie,Olga Podlubnaya,1180 Pennsylvania Avenue,Brooklyn,NY,11239,40.651439,-73.885429,718-922-2474,,,,47,kosher_logo.png,,,44,Wed: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,67
352,262,Jewish Community Center of Staten Island,Sara Cohen,1466 Manor Road,Staten Island,NY,10314,40.5974709,-74.123812,718-475-5242,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 10:00AM-2:00PM|-      -|Tue: 10:00AM-2:00PM|-      -|Wed: 10:00AM-2:00PM|-      -|Thu: 10:00AM-2:00PM|-      -|Fri: 10:00AM-2:00PM,,0,,,,,,,,,,,,,,,,64
353,771,Jewish Community Center of Staten Island,Sara Cohen,1466 Manor Road,Staten Island,NY,10314,40.5974709,-74.123812,718-475-5242,,,,47,kosher_logo.png,,,44,Mon: 10:00AM-2:00PM Tue: 10:00AM-2:00PM Wed: 10:00AM-2:00PM Thu: 10:00AM-2:00PM Fri: 10:00AM-2:00PM,,0,,,,,,,,,,,,,,,,67
354,20,Jewish Community Council of Pelham Parkway,David Edelstein,2157 Holland Avenue,Bronx,NY,10462,40.855111,-73.865763,718-792-4744,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 11:00AM-4:00PM|-      -|Wed: 11:00AM-4:00PM|-      -|Thu: 11:00AM-4:00PM|-      -|Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
355,752,Jewish Community Council of Pelham Parkway,David Edelstein,2157 Holland Avenue,Bronx,NY,10462,40.855111,-73.865763,718-792-4744,,,,47,kosher_logo.png,,,44,Tue: 11:00AM-4:00PM Wed: 11:00AM-4:00PM Thu: 11:00AM-4:00PM Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,67
356,108,Jewish Community Council of the Rockaway Peninsula,Naamah Edelman,1525 Central Avenue,Far Rockaway,NY,11691,40.6056379,-73.751362,718-327-6060 ext.6122,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 9:30AM-1:30PM|-      -|Thu: 9:30AM-1:30PM,,0,,,,,,,,,,,,,,,,64
357,756,Jewish Community Council of the Rockaway Peninsula,Naamah Edelman,1525 Central Avenue,Far Rockaway,NY,11691,40.6056379,-73.751362,718-327-6060 ext.6122,,,,47,kosher_logo.png,,,44,Tue: 9:30AM-1:30PM Thu: 9:30AM-1:30PM,,0,,,,,,,,,,,,,,,,67
358,78,Jewish Council of Washington Heights,Miriam Yoles,121 Bennett Avenue,Manhattan,NY,10033,40.8541749,-73.934742,212-568-5450,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 11:00AM-1:00PM|-      -|Wed: 11:00AM-1:00PM|-      -|Thu: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
359,755,Jewish Council of Washington Heights,Miriam Yoles,121 Bennett Avenue,Manhattan,NY,10033,40.8541749,-73.934742,212-568-5450,,,,47,kosher_logo.png,,,44,Tue: 11:00AM-1:00PM Wed: 11:00AM-1:00PM Thu: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,67
360,453,Jewish Institute of Queens,Rabbi Shmuel Kogan,60-5 Woodhaven Blvd,Elmhurst,NY,11373,40.73353,-73.870452,718-426-9369 ext. 229,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 10:30AM-12:00PM,,0,,,,,,,,,,,,,,,,64
361,785,Jewish Institute of Queens,Rabbi Shmuel Kogan,60-5 Woodhaven Blvd,Elmhurst,NY,11373,40.73353,-73.870452,718-426-9369 ext. 229,,,,47,kosher_logo.png,,,44,Fri: 10:30AM-12:00PM,,0,,,,,,,,,,,,,,,,67
362,516,JITA Community Outreach Center,Danette Rivera,89-17 139th Street,Jamaica,NY,11435,40.702286,-73.812856,718-908-6303,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 3:00PM-5:00PM|-      -|Sat: 3:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
363,475,Joshua and Caleb Ministries Inc,Angela Brown,1688 Webster Avenue,Bronx,NY,10457,40.842897,-73.903603,718-328-5900,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
364,548,Jovenes Cristianos del Bronx,Santa Lopez,641 East 233rd Street,Bronx,NY,10466,40.894046,-73.85939,347-336-5090,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 10:00AM-2:00PM|-      -|Thu: 10:00AM-2:00PM,,0,,,,,,,,,,,,,,,,64
